"state_abbr","state_fips","place_fips","stpl_fips","city_name","metric_name","group_name","metric_number","group_number","num","denom","est","lci","uci","county_indicator","educ_indicator","multiplier_indicator","data_yr_type","geo_level","date_export","version","NOTE - NCHS Disclaimer","Suggested Citation"
NY,36,63000,3663000,Rochester,Teen births,white,33,7,-999,-999,6.1,5.5,6.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Teen births,white,33,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Teen births,white,33,7,-999,-999,8.4,7.6,9.2,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Teen births,white,33,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Teen births,white,33,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Teen births,white,33,7,-999,-999,1.1,0.9,1.3,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Prenatal care,total population,34,1,-999,-999,73.9,73.1,74.7,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Prenatal care,total population,34,1,-999,-999,78.2,78.1,78.3,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Prenatal care,total population,34,1,-999,-999,76.7,75.9,77.6,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Prenatal care,total population,34,1,-999,-999,72.1,71,73.2,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Prenatal care,total population,34,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Prenatal care,total population,34,1,-999,-999,76.2,75.2,77.3,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Prenatal care,asian,34,4,-999,-999,73.6,71.5,75.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Prenatal care,asian,34,4,-999,-999,81.4,80.4,82.3,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Prenatal care,asian,34,4,-999,-999,82.5,80.5,84.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Prenatal care,asian,34,4,-999,-999,69.9,66.9,72.8,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Prenatal care,asian,34,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Prenatal care,asian,34,4,-999,-999,87.3,86,88.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Prenatal care,black,34,5,-999,-999,71.2,70,72.4,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Prenatal care,black,34,5,-999,-999,69.7,68.7,70.7,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Prenatal care,black,34,5,-999,-999,74.7,73.5,75.9,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Prenatal care,black,34,5,-999,-999,69.4,67.7,71.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Prenatal care,black,34,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Prenatal care,black,34,5,-999,-999,71.7,70.3,73,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Prenatal care,hispanic,34,6,-999,-999,78.9,77.3,80.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Prenatal care,hispanic,34,6,-999,-999,77.2,76.6,77.9,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Prenatal care,hispanic,34,6,-999,-999,79,77.6,80.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Prenatal care,hispanic,34,6,-999,-999,74.2,71.6,76.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Prenatal care,hispanic,34,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Prenatal care,hispanic,34,6,-999,-999,80,79.3,80.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Prenatal care,white,34,7,-999,-999,83,82.5,83.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Prenatal care,white,34,7,-999,-999,85.7,85.2,86.3,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Prenatal care,white,34,7,-999,-999,89.8,89.4,90.3,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Prenatal care,white,34,7,-999,-999,89.2,88.6,89.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Prenatal care,white,34,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Prenatal care,white,34,7,-999,-999,90.3,89.9,90.8,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Low birthweight,total population,35,1,-999,-999,10.9,9.4,12.3,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Low birthweight,total population,35,1,-999,-999,8.3,8,8.5,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Low birthweight,total population,35,1,-999,-999,11.4,9.8,13,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Low birthweight,total population,35,1,-999,-999,9.8,7.9,11.8,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Low birthweight,total population,35,1,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Low birthweight,total population,35,1,-999,-999,9.3,7.4,11.2,0,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Low birthweight,asian,35,4,-999,-999,8.9,5.2,12.6,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Low birthweight,asian,35,4,-999,-999,8.6,6.5,10.8,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Low birthweight,asian,35,4,-999,-999,8.7,4.4,13.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Low birthweight,asian,35,4,-999,-999,7.6,2.5,12.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Low birthweight,asian,35,4,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Low birthweight,asian,35,4,-999,-999,9.6,6.4,12.8,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Low birthweight,black,35,5,-999,-999,13.7,11.7,15.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Low birthweight,black,35,5,-999,-999,12.2,10.5,14,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Low birthweight,black,35,5,-999,-999,13.1,11,15.3,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Low birthweight,black,35,5,-999,-999,12,9.1,14.8,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Low birthweight,black,35,5,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Low birthweight,black,35,5,-999,-999,12.3,10,14.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Low birthweight,hispanic,35,6,-999,-999,9.2,5.9,12.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Low birthweight,hispanic,35,6,-999,-999,8.1,6.8,9.5,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Low birthweight,hispanic,35,6,-999,-999,10.3,7.4,13.2,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Low birthweight,hispanic,35,6,-999,-999,8.7,3.9,13.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Low birthweight,hispanic,35,6,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Low birthweight,hispanic,35,6,-999,-999,7.2,5.7,8.7,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Low birthweight,white,35,7,-999,-999,7.4,6.3,8.5,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Low birthweight,white,35,7,-999,-999,6.4,5,7.8,1,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Low birthweight,white,35,7,-999,-999,6.4,5.1,7.8,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Low birthweight,white,35,7,-999,-999,6.6,5,8.1,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Low birthweight,white,35,7,-999,-999,,,,,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Low birthweight,white,35,7,-999,-999,6.9,5.5,8.3,2,-999,,2015-2017,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,total population,36,1,-999,-999,56.2,55.9,56.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,total population,36,1,-999,-999,88.9,88.8,89,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,total population,36,1,-999,-999,68.3,67.9,68.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,total population,36,1,-999,-999,99,98.9,99,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,total population,36,1,-999,-999,91.1,91,91.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,total population,36,1,-999,-999,98.8,98.8,98.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,total population,36,1,-999,-999,82.4,82.3,82.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,total population,36,1,-999,-999,57,56.7,57.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,total population,36,1,-999,-999,75.9,75.8,76.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Park access,total population,36,1,-999,-999,74.6,74.4,74.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Park access,total population,36,1,-999,-999,89.2,89,89.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Park access,total population,36,1,-999,-999,88.2,88.1,88.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,asian,36,4,-999,-999,56.3,55.4,57.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,asian,36,4,-999,-999,93.7,93.3,94.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,asian,36,4,-999,-999,66.7,64,69.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,asian,36,4,-999,-999,98.3,97.7,98.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,asian,36,4,-999,-999,90,89.2,90.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,asian,36,4,-999,-999,98.9,98.9,98.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,asian,36,4,-999,-999,82.5,81.7,83.2,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,asian,36,4,-999,-999,61.8,60.4,63.2,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,asian,36,4,-999,-999,70.3,69.6,71.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Park access,asian,36,4,-999,-999,89,88.4,89.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Park access,asian,36,4,-999,-999,90.9,90.2,91.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Park access,asian,36,4,-999,-999,77.6,77,78.2,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,black,36,5,-999,-999,59.6,59.1,60,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,black,36,5,-999,-999,89.8,89.6,89.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,black,36,5,-999,-999,69,68.6,69.5,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,black,36,5,-999,-999,99.2,99.2,99.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,black,36,5,-999,-999,94.4,94.1,94.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,black,36,5,-999,-999,98.8,98.8,98.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,black,36,5,-999,-999,86.6,86.5,86.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,black,36,5,-999,-999,59.6,59,60.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,black,36,5,-999,-999,81.6,81.3,81.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Park access,black,36,5,-999,-999,85.9,85.3,86.5,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Park access,black,36,5,-999,-999,95.3,94.9,95.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Park access,black,36,5,-999,-999,93.6,93.4,93.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,hispanic,36,6,-999,-999,62.2,61.4,63,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,hispanic,36,6,-999,-999,91.2,91,91.5,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,hispanic,36,6,-999,-999,69.2,68.7,69.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,hispanic,36,6,-999,-999,99.2,99.1,99.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,hispanic,36,6,-999,-999,94.7,94.5,94.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,hispanic,36,6,-999,-999,99.1,99.1,99.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,hispanic,36,6,-999,-999,84.1,83.8,84.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,hispanic,36,6,-999,-999,60.3,59.4,61.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,hispanic,36,6,-999,-999,80.9,80.3,81.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Park access,hispanic,36,6,-999,-999,82,81.3,82.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Park access,hispanic,36,6,-999,-999,96.2,95.9,96.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Park access,hispanic,36,6,-999,-999,92.7,92.6,92.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,white,36,7,-999,-999,52.8,52.4,53.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,white,36,7,-999,-999,87.5,87.3,87.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,white,36,7,-999,-999,64.9,64.2,65.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,white,36,7,-999,-999,98.1,97.9,98.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,white,36,7,-999,-999,89.4,89.2,89.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,white,36,7,-999,-999,98.5,98.5,98.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,white,36,7,-999,-999,77.6,77.4,77.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,white,36,7,-999,-999,54.8,54.3,55.2,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,white,36,7,-999,-999,72.7,72.5,73,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,76540,3676540,Utica,Park access,white,36,7,-999,-999,68.1,67.7,68.5,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,81677,3681677,White Plains,Park access,white,36,7,-999,-999,85.3,85,85.6,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,84000,3684000,Yonkers,Park access,white,36,7,-999,-999,85.2,85.1,85.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,01000,3601000,Albany,Park access,other,36,8,-999,-999,63.7,62.8,64.5,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,11000,3611000,Buffalo,Park access,other,36,8,-999,-999,90.4,90.1,90.7,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,33139,3633139,Hempstead,Park access,other,36,8,-999,-999,69.2,68.7,69.8,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,49121,3649121,Mount Vernon,Park access,other,36,8,-999,-999,99.3,99.1,99.4,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,50617,3650617,New Rochelle,Park access,other,36,8,-999,-999,94.6,94.2,94.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,51000,3651000,New York,Park access,other,36,8,-999,-999,99.1,99.1,99.1,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,63000,3663000,Rochester,Park access,other,36,8,-999,-999,83.9,83.6,84.3,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,65508,3665508,Schenectady,Park access,other,36,8,-999,-999,59.1,58.4,59.9,0,-999,-999,2018,city,2021-07-15,12.2,,
NY,36,73000,3673000,Syracuse,Park access,other,36,8,-999,-999,78.9,78.4,79.5,0,-999,-999,2018,city,2021-07-15,12.2,,
